DATE,count,Temperature,Visibility,cloud,humidity,Conditions,DJI,Precipitation,Snow,snow_depth,wind_speed,DAY_OF_WEEK,WEEKEND,DAY_OF_MONTH,YEAR,MONTH,UNEMPLOY_RATE,fed_holiday,gov_holiday,nonpub_holiday,reg_holiday,race_label,BCG,BSX,EIX,JHI,MPGSX,STT,TJX,TMO,UNEMPLOY_RATE_7,JHI_7,MPGSX_7,TJX_7,TMO_7,BSX_7,EIX_7,STT_7,BCG_7,count_lag,Temperature_lag,DJI_lag,UNEMPLOY_RATE_lag,Conditions_lag,Precipitation_lag,Snow_lag,JHI_lag,MPGSX_lag,TJX_lag,TMO_lag,JHI_7_lag,MPGSX_7_lag,TJX_7_lag,TMO_7_lag,BCG_7_lag,t
2021-03-13,13,41.0,9.9,28.4,25.64,Partially cloudy,32953.46,0.0,0.0,0.0,27.6,6,1,13,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15150.0,39.400001525878906,57.56578063964844,16.776559829711914,13.649999618530273,82.09548950195312,67.27649688720703,452.17437744140625,5.900000000000004,16.68638583592006,13.31714289528983,65.41704886300224,446.6741245814732,39.26142883300781,56.01547132219587,80.89564187186105,15257.142857142857,10.0,41.8,32297.02,5.9,Partially cloudy,0.0,0.0,16.842422485351562,13.319999694824219,64.88294982910156,440.20684814453125,16.566809517996653,13.069999967302595,63.93485859462193,441.55418613978793,15214.285714285714,900
2021-03-14,3,38.0,9.6,63.9,35.6,Partially cloudy,32953.46,0.0,0.0,0.0,28.6,7,1,14,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15150.0,39.400001525878906,57.56578063964844,16.776559829711914,13.649999618530273,82.09548950195312,67.27649688720703,452.17437744140625,5.900000000000004,16.72401237487793,13.42285714830671,65.81832776750836,448.56055123465404,39.24428612845285,56.31642205374582,81.33997780936105,15214.285714285714,9.0,53.1,32485.59,5.9,Overcast,0.0,0.0,16.842422485351562,13.600000381469727,65.35770416259766,459.5979919433594,16.628366197858536,13.161428587777275,64.43363189697266,444.27159336635043,15235.714285714286,901
2021-03-15,10,23.0,9.9,29.4,28.03,Partially cloudy,32953.46,0.0,0.0,0.0,24.7,1,0,15,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15150.0,39.400001525878906,57.56578063964844,16.776559829711914,13.649999618530273,82.09548950195312,67.27649688720703,452.17437744140625,5.900000000000004,16.7616389138358,13.52857140132359,66.2196066720145,450.4469778878348,39.22714342389788,56.61737278529576,81.78431374686105,15171.42857142857,6.0,58.0,32778.64,5.9,Partially cloudy,0.0,0.0,16.74833106994629,13.520000457763672,66.1093978881836,449.5880432128906,16.648759296962194,13.21142864227295,65.0157699584961,444.7876979282924,15300.0,902
2021-03-16,6,27.8,9.9,67.8,32.97,Partially cloudy,32825.95,0.0,0.0,0.0,13.8,2,0,16,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15250.0,38.86000061035156,57.55611801147461,16.804786682128906,13.670000076293945,82.07585906982422,65.99070739746094,445.79345703125,5.900000000000004,16.795377458844865,13.579999923706055,66.3100357055664,450.2442103794643,39.128572191510884,56.90727942330496,82.03801945277623,15157.142857142857,13.0,41.0,32953.46,5.9,Partially cloudy,0.0,0.0,16.776559829711914,13.649999618530273,67.27649688720703,452.17437744140625,16.68638583592006,13.31714289528983,65.41704886300224,446.6741245814732,15257.142857142857,903
2021-03-17,9,40.7,9.9,47.1,48.0,Partially cloudy,33015.37,0.0,0.0,0.0,14.9,3,0,17,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15150.0,38.880001068115234,57.53679275512695,16.870651245117188,13.699999809265137,83.16497802734375,66.60393524169922,441.9789123535156,5.900000000000004,16.799410138811385,13.634285654340472,66.55589076450893,450.4973624093192,39.06285803658621,57.089506421770366,82.25107683454242,15135.714285714286,3.0,38.0,32953.46,5.9,Partially cloudy,0.0,0.0,16.776559829711914,13.649999618530273,67.27649688720703,452.17437744140625,16.72401237487793,13.42285714830671,65.81832776750836,448.56055123465404,15214.285714285714,904
2021-03-18,2,43.3,7.2,94.9,74.18,"Rain, Overcast",32862.3,0.64,0.0,0.0,19.3,4,0,18,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15100.0,38.189998626708984,56.58976364135742,16.74833106994629,13.369999885559082,83.645751953125,65.79290008544922,445.1144714355469,5.900000000000004,16.7859685080392,13.601428440638951,66.61806161063058,448.4282880510603,38.9971433367048,57.23446001325335,82.4851575578962,15128.57142857143,10.0,23.0,32953.46,5.9,Partially cloudy,0.0,0.0,16.776559829711914,13.649999618530273,67.27649688720703,452.17437744140625,16.7616389138358,13.52857140132359,66.2196066720145,450.4469778878348,15171.42857142857,905
2021-03-19,16,37.7,9.7,46.5,35.11,"Rain, Partially cloudy",32627.97,0.02,0.0,0.0,24.9,5,0,19,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15200.0,38.16999816894531,57.469146728515625,16.738924026489258,13.40999984741211,82.5762710571289,65.88191223144531,444.3755187988281,5.900000000000004,16.784624644688197,13.585714067731585,66.58556365966797,447.6836417061942,38.9000004359654,57.40702329363142,82.53561837332589,15164.285714285714,6.0,27.8,32825.95,5.9,Partially cloudy,0.0,0.0,16.804786682128906,13.670000076293945,65.99070739746094,445.79345703125,16.795377458844865,13.579999923706055,66.3100357055664,450.2442103794643,15157.142857142857,906
2021-03-20,15,45.4,9.9,1.1,25.92,Clear,32731.2,0.0,0.0,0.0,12.7,6,1,20,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,16000.0,38.22999954223633,57.18890380859375,16.65424156188965,13.59000015258789,80.08406066894531,65.77310943603516,454.0117492675781,5.900000000000004,16.767150606427872,13.577142715454102,66.37079402378627,447.9461233956473,38.73285729544504,57.35318374633789,82.24827139718192,15285.714285714286,9.0,40.7,33015.37,5.9,Partially cloudy,0.0,0.0,16.870651245117188,13.699999809265137,66.60393524169922,441.9789123535156,16.799410138811385,13.634285654340472,66.55589076450893,450.4973624093192,15135.714285714286,907
2021-03-21,6,47.1,9.9,15.9,41.84,Clear,32731.2,0.0,0.0,0.0,12.6,7,1,21,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,16000.0,38.22999954223633,57.18890380859375,16.65424156188965,13.59000015258789,80.08406066894531,65.77310943603516,454.0117492675781,5.900000000000004,16.74967656816755,13.568571363176618,66.15602438790458,448.20860508510043,38.56571415492466,57.29934419904436,81.96092442103794,15407.142857142857,2.0,43.3,32862.3,5.9,"Rain, Overcast",0.64,0.0,16.74833106994629,13.369999885559082,65.79290008544922,445.1144714355469,16.7859685080392,13.601428440638951,66.61806161063058,448.4282880510603,15128.57142857143,908
2021-03-22,11,46.5,9.9,13.0,57.25,Clear,32731.2,0.0,0.0,0.0,16.9,1,0,22,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,16000.0,38.22999954223633,57.18890380859375,16.65424156188965,13.59000015258789,80.08406066894531,65.77310943603516,454.0117492675781,5.900000000000004,16.732202529907227,13.560000010899135,65.94125475202289,448.47108677455356,38.3985710144043,57.245504651750835,81.67357744489398,15528.57142857143,16.0,37.7,32627.97,5.9,"Rain, Partially cloudy",0.02,0.0,16.738924026489258,13.40999984741211,65.88191223144531,444.3755187988281,16.784624644688197,13.585714067731585,66.58556365966797,447.6836417061942,15164.285714285714,909
2021-03-23,12,48.5,9.9,34.5,70.91,Partially cloudy,32423.15,0.0,0.0,0.0,14.8,2,0,23,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,16200.0,37.2400016784668,57.06327819824219,16.738924026489258,13.539999961853027,77.8862075805664,63.824649810791016,451.36553955078125,5.900000000000004,16.722793579101562,13.541428565979004,65.63181795392718,449.267098563058,38.16714259556362,57.17509896414621,81.07505580357143,15664.285714285714,15.0,45.4,32731.2,5.9,Clear,0.0,0.0,16.65424156188965,13.59000015258789,65.77310943603516,454.0117492675781,16.767150606427872,13.577142715454102,66.37079402378627,447.9461233956473,15285.714285714286,910
2021-03-24,18,47.9,9.9,79.4,78.22,Overcast,32420.06,0.0,0.0,0.0,13.6,3,0,24,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,15250.0,37.58000183105469,57.91366958618164,16.720104217529297,13.380000114440918,78.357177734375,63.62683868408203,444.7349548339844,5.900000000000004,16.70128686087472,13.49571432386126,65.20651844569615,449.6608189174107,37.98142841884068,57.22893851143973,80.38822719029018,15678.57142857143,6.0,47.1,32731.2,5.9,Clear,0.0,0.0,16.65424156188965,13.59000015258789,65.77310943603516,454.0117492675781,16.74967656816755,13.568571363176618,66.15602438790458,448.20860508510043,15407.142857142857,911
2021-03-25,14,51.4,5.5,96.2,85.09,"Rain, Overcast",32619.48,0.15,0.0,0.0,7.9,4,0,25,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14700.0,37.91999816894531,58.290550231933594,16.701284408569336,13.350000381469727,80.8199462890625,64.36863708496094,441.6593933105469,5.900000000000004,16.69456590924944,13.492857251848493,65.00305230276925,449.167236328125,37.94285692487444,57.47190802437918,79.98454066685268,15621.42857142857,11.0,46.5,32731.2,5.9,Clear,0.0,0.0,16.65424156188965,13.59000015258789,65.77310943603516,454.0117492675781,16.732202529907227,13.560000010899135,65.94125475202289,448.47108677455356,15528.57142857143,912
2021-03-26,18,60.6,9.7,76.7,76.85,"Rain, Overcast",33072.88,0.01,0.0,0.0,23.9,5,0,26,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14300.0,38.220001220703125,58.6384391784668,16.738924026489258,13.59000015258789,84.2737045288086,65.31814575195312,459.404052734375,5.900000000000004,16.69456590924944,13.51857158115932,64.92251423427037,451.31416974748885,37.9500002179827,57.638949802943635,80.22703116280692,15492.857142857143,12.0,48.5,32423.15,5.9,Partially cloudy,0.0,0.0,16.738924026489258,13.539999961853027,63.824649810791016,451.36553955078125,16.722793579101562,13.541428565979004,65.63181795392718,449.267098563058,15664.285714285714,913
2021-03-27,8,50.1,9.9,38.2,56.53,Partially cloudy,33171.37,0.0,0.0,0.0,28.6,6,1,27,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14900.0,38.59000015258789,58.38718032836914,16.83301544189453,13.579999923706055,83.72425079345703,64.81371307373047,457.9161682128906,5.900000000000004,16.720105034964426,13.517142977033343,64.78545761108398,451.87194388253346,38.00142887660435,57.81013216291155,80.74705832345145,15335.714285714286,18.0,47.9,32420.06,5.9,Overcast,0.0,0.0,16.720104217529297,13.380000114440918,63.62683868408203,444.7349548339844,16.70128686087472,13.49571432386126,65.20651844569615,449.6608189174107,15678.57142857143,914
2021-03-28,11,47.7,7.8,99.9,82.95,"Rain, Overcast",33171.37,0.38,0.0,0.0,19.7,7,1,28,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14900.0,38.59000015258789,58.38718032836914,16.83301544189453,13.579999923706055,83.72425079345703,64.81371307373047,457.9161682128906,5.900000000000004,16.745644160679408,13.515714372907366,64.6484009878976,452.4297180175781,38.052857535226,57.981314522879465,81.26708548409599,15178.57142857143,14.0,51.4,32619.48,5.9,"Rain, Overcast",0.15,0.0,16.701284408569336,13.350000381469727,64.36863708496094,441.6593933105469,16.69456590924944,13.492857251848493,65.00305230276925,449.167236328125,15621.42857142857,915
2021-03-29,7,49.1,9.7,49.4,41.65,"Rain, Partially cloudy",33171.37,0.11,0.0,0.0,34.1,1,0,29,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14900.0,38.59000015258789,58.38718032836914,16.83301544189453,13.579999923706055,83.72425079345703,64.81371307373047,457.9161682128906,5.900000000000004,16.771183286394393,13.51428576878139,64.51134436471122,452.9874921526228,38.104286193847656,58.15249688284738,81.78711264474052,15021.42857142857,18.0,60.6,33072.88,5.9,"Rain, Overcast",0.01,0.0,16.738924026489258,13.59000015258789,65.31814575195312,459.404052734375,16.69456590924944,13.51857158115932,64.92251423427037,451.31416974748885,15492.857142857143,916
2021-03-30,16,47.0,9.9,12.6,43.97,Clear,33066.96,0.0,0.0,0.0,20.6,2,0,30,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14900.0,38.959999084472656,58.07745361328125,16.861242294311523,13.510000228881836,84.68580627441406,65.79290008544922,450.8262939453125,5.900000000000004,16.788657324654714,13.510000092642647,64.79252297537667,452.9104570661272,38.35000010899135,58.29737908499582,82.75848388671875,14835.714285714286,8.0,50.1,33171.37,5.9,Partially cloudy,0.0,0.0,16.83301544189453,13.579999923706055,64.81371307373047,457.9161682128906,16.720105034964426,13.517142977033343,64.78545761108398,451.87194388253346,15335.714285714286,917
2021-03-31,12,57.1,9.7,85.5,67.46,"Rain, Overcast",32981.55,0.01,0.0,0.0,24.1,3,0,31,2021,3,5.9,0.0,0.0,0.0,0.0,ASSAULT,14800.0,38.650001525878906,57.25670623779297,16.927104949951172,13.680000305175781,82.92871856689453,65.42694091796875,455.72930908203125,5.900000000000004,16.81822885785784,13.552857262747628,65.0496804373605,454.4810791015625,38.50285720825195,58.20352717808315,83.41156114850726,14771.42857142857,11.0,47.7,33171.37,5.9,"Rain, Overcast",0.38,0.0,16.83301544189453,13.579999923706055,64.81371307373047,457.9161682128906,16.745644160679408,13.515714372907366,64.6484009878976,452.4297180175781,15178.57142857143,918
